,cut,clarity,price,color
44341,Very Good,VS2,1580,D
44343,Very Good,VS2,1580,G
44354,Very Good,VS2,1580,G
44356,Very Good,SI1,1580,D
44361,Premium,VS2,1580,F
44363,Premium,SI1,1580,D
44376,Very Good,VS2,1581,F
44379,Premium,VS2,1581,E
44380,Premium,VS2,1581,E
44390,Very Good,VS2,1583,D
44392,Premium,VS2,1583,E
44396,Very Good,VS2,1583,E
44397,Premium,VS2,1583,E
44399,Very Good,VS2,1584,E
44416,Premium,VS2,1586,F
44417,Very Good,SI1,1587,E
44425,Premium,SI1,1588,D
44427,Premium,SI1,1588,H
44429,Very Good,VS2,1589,E
44432,Very Good,VS2,1590,H
44433,Very Good,VS2,1590,G
44437,Premium,VS2,1590,E
44439,Very Good,VS2,1590,E
44441,Premium,SI1,1590,E
44442,Premium,VS2,1590,H
44443,Very Good,VS2,1591,F
44454,Very Good,VS2,1592,F
44458,Very Good,SI1,1593,D
44459,Very Good,SI1,1593,D
44465,Premium,SI1,1593,D
44467,Premium,SI1,1593,E
44468,Premium,SI1,1593,E
44471,Very Good,SI1,1595,F
44473,Premium,SI1,1595,D
44477,Premium,SI1,1595,D
44478,Premium,SI1,1595,F
44483,Very Good,VS2,1597,H
44484,Premium,VS2,1597,D
44486,Very Good,VS2,1597,D
44494,Very Good,VS2,1599,F
44495,Very Good,VS2,1599,D
44501,Very Good,SI1,1599,F
44510,Very Good,VS2,1600,F
44513,Premium,SI1,1600,D
44515,Premium,VS2,1600,F
44518,Premium,VS2,1600,F
44520,Very Good,VS2,1601,F
44521,Very Good,VS2,1601,F
44522,Very Good,VS2,1601,D
44523,Very Good,VS2,1601,E
44531,Very Good,VS2,1602,D
44533,Premium,SI1,1602,D
44542,Premium,SI1,1605,D
44543,Very Good,VS2,1605,G
44544,Very Good,VS2,1605,E
44545,Very Good,VS2,1605,H
44554,Premium,VS2,1605,F
44555,Premium,VS2,1605,F
44558,Premium,VS2,1605,F
44560,Premium,SI1,1605,D
44561,Premium,SI1,1605,D
44566,Very Good,SI1,1605,D
44568,Premium,SI1,1605,E
44571,Very Good,VS2,1606,E
44572,Very Good,VS2,1607,F
44578,Very Good,VS2,1607,E
44584,Very Good,VS2,1607,E
44600,Premium,VS2,1607,G
44602,Premium,VS2,1607,G
44603,Premium,VS2,1607,G
44605,Premium,VS2,1607,G
44606,Premium,VS2,1607,G
44607,Premium,SI1,1607,E
44613,Premium,SI1,1607,E
44615,Premium,VS2,1607,G
44620,Very Good,VS2,1608,G
44624,Very Good,VS2,1608,G
44626,Premium,VS2,1608,G
44630,Premium,SI1,1608,E
44633,Very Good,SI1,1608,E
44635,Very Good,VS2,1608,G
44636,Very Good,VS2,1608,E
44643,Premium,VS2,521,H
44656,Premium,SI1,522,G
44670,Very Good,VS2,1609,F
44679,Very Good,VS2,1610,F
44681,Premium,SI1,1610,D
44682,Premium,SI1,1610,D
44683,Premium,SI1,1610,D
44689,Very Good,VS2,1612,E
44691,Very Good,VS2,1612,E
44692,Very Good,VS2,1612,E
44695,Premium,SI1,1612,G
44704,Premium,SI1,1613,E
44709,Very Good,VS2,1614,F
44710,Premium,SI1,1614,D
44711,Premium,VS2,1614,E
44715,Premium,VS2,1614,D
44720,Very Good,VS2,1615,F
44733,Very Good,VS2,1617,G
44734,Very Good,VS2,1617,G
44736,Premium,SI1,1617,F
44738,Very Good,VS2,1618,G
44743,Very Good,SI1,1619,J
44751,Premium,VS2,1619,F
44752,Premium,SI1,1619,D
44755,Premium,VS2,1619,D
44758,Very Good,SI1,1621,D
44760,Very Good,VS2,1621,E
44775,Very Good,SI1,1622,D
44778,Very Good,VS2,1622,F
44780,Premium,VS2,1622,E
44782,Very Good,VS2,1623,G
44784,Very Good,VS2,1623,E
44787,Premium,VS2,1624,E
44788,Premium,VS2,1624,E
44789,Premium,VS2,1624,E
44790,Very Good,VS2,1624,E
44792,Very Good,VS2,1624,E
44794,Very Good,VS2,1624,E
44796,Very Good,VS2,1624,E
44799,Very Good,VS2,1624,E
44800,Premium,VS2,1624,E
44802,Very Good,VS2,1624,E
44803,Very Good,VS2,1624,E
44805,Very Good,VS2,1624,E
44818,Very Good,VS2,1624,E
44831,Premium,SI1,1624,E
44832,Premium,SI1,1624,E
44834,Premium,SI1,1624,E
44835,Very Good,VS2,1625,E
44837,Very Good,VS2,1625,F
44838,Premium,SI1,1625,E
44849,Very Good,VS2,1626,J
44854,Very Good,VS2,1627,F
44855,Very Good,VS2,1627,D
44856,Very Good,VS2,1627,D
44860,Premium,VS2,1627,D
44865,Very Good,VS2,1628,D
44871,Very Good,VS2,1629,E
44877,Premium,VS2,1629,E
44882,Premium,VS2,1629,E
44886,Very Good,VS2,1629,E
44888,Premium,VS2,1629,E
44889,Premium,VS2,1629,E
44893,Very Good,VS2,1629,E
44894,Very Good,VS2,1629,E
44895,Very Good,VS2,1629,E
44896,Premium,VS2,1629,E
44897,Very Good,VS2,1629,E
44898,Very Good,VS2,1629,E
44900,Premium,VS2,1629,E
44903,Very Good,VS2,1629,E
44904,Premium,SI1,1630,E
44908,Premium,SI1,1631,D
44909,Very Good,SI1,1631,D
44911,Very Good,VS2,1631,F
44914,Premium,SI1,1631,D
44917,Very Good,VS2,1631,F
44918,Premium,VS2,1631,F
44929,Very Good,VS2,1632,D
44930,Very Good,VS2,1633,G
44931,Very Good,VS2,1633,D
44932,Very Good,VS2,1633,H
44940,Premium,SI1,1633,F
44945,Premium,SI1,1634,F
44946,Premium,SI1,1634,F
44950,Very Good,VS2,1635,D
44962,Very Good,VS2,1636,F
44963,Premium,VS2,1636,F
44965,Premium,SI1,1636,I
44967,Very Good,SI1,1636,D
44980,Premium,SI1,523,I
44993,Premium,SI1,523,I
44994,Premium,SI1,523,I
44995,Premium,SI1,523,I
44996,Very Good,SI1,523,I
44997,Premium,SI1,523,I
44998,Very Good,SI1,523,I
45002,Very Good,VS2,1637,F
45005,Very Good,VS2,1637,E
45013,Premium,VS2,1637,G
45024,Premium,VS2,1637,G
45027,Premium,VS2,1637,G
45028,Premium,VS2,1637,G
45031,Premium,SI1,1637,E
45033,Premium,VS2,1637,G
45035,Premium,SI1,1637,E
45037,Very Good,VS2,1638,E
45038,Very Good,VS2,1638,E
45040,Very Good,VS2,1639,F
45045,Very Good,VS2,1640,H
45046,Very Good,VS2,1640,E
45051,Very Good,VS2,1641,E
45055,Very Good,SI1,1641,E
45056,Premium,SI1,1641,E
45058,Premium,SI1,1641,E
45059,Premium,VS2,1641,E
45060,Very Good,VS2,1641,G
45065,Premium,SI1,1642,D
45069,Very Good,SI1,1643,J
45080,Premium,VS2,1645,E
45083,Premium,VS2,1645,G
45084,Very Good,VS2,1646,D
45085,Very Good,VS2,1646,D
45087,Premium,VS2,1646,E
45092,Premium,SI1,1646,F
45093,Premium,SI1,1646,G
45094,Premium,SI1,1646,G
45095,Very Good,VS2,1647,E
45110,Very Good,SI1,1650,D
45113,Premium,SI1,1650,D
45117,Very Good,VS2,1651,D
45120,Premium,VS2,1651,F
45121,Premium,VS2,1651,F
45122,Premium,SI1,1651,D
45125,Very Good,SI1,1652,E
45130,Very Good,VS2,1653,E
45133,Very Good,VS2,1653,E
45136,Premium,SI1,1653,E
45139,Very Good,VS2,1654,E
45140,Premium,VS2,1654,F
45142,Premium,VS2,1654,F
45144,Premium,VS2,1654,F
45146,Premium,VS2,1654,F
45147,Premium,VS2,1654,F
45148,Premium,VS2,1654,F
45149,Premium,VS2,1654,F
45150,Premium,VS2,1654,F
45151,Premium,VS2,1654,F
45152,Premium,VS2,1654,F
45153,Premium,VS2,1654,F
45157,Premium,SI1,1654,D
45158,Premium,SI1,1654,D
45159,Premium,SI1,1654,D
45160,Premium,SI1,1654,D
45161,Premium,SI1,1654,D
45165,Premium,SI1,1654,D
45166,Premium,SI1,1654,D
45168,Premium,SI1,1654,E
45169,Premium,VS2,1654,J
45170,Premium,VS2,1654,E
45171,Premium,VS2,1654,E
45177,Very Good,VS2,1656,E
45188,Very Good,VS2,1656,E
45198,Premium,VS2,1656,E
45200,Premium,VS2,1656,E
45201,Premium,VS2,1656,E
45202,Premium,VS2,1656,E
45211,Premium,VS2,1656,E
45212,Premium,VS2,1656,E
45214,Very Good,VS2,1656,E
45233,Very Good,VS2,1657,D
45234,Very Good,VS2,1658,D
45238,Very Good,SI1,1659,G
45241,Very Good,SI1,1659,E
45256,Very Good,SI1,1661,F
45260,Very Good,SI1,1662,D
45266,Very Good,SI1,1662,D
45268,Premium,SI1,1662,D
45270,Very Good,SI1,1662,D
45271,Very Good,VS2,1662,F
45272,Premium,VS2,1662,F
45273,Very Good,VS2,1662,F
45275,Very Good,SI1,1662,D
45289,Premium,VS2,1662,E
45291,Premium,VS2,1662,E
45295,Premium,VS2,1662,E
45296,Very Good,VS2,1662,E
45298,Very Good,VS2,1662,E
45299,Very Good,VS2,1662,E
45302,Very Good,SI1,524,D
45310,Premium,VS2,524,F
45311,Very Good,VS2,524,F
45315,Very Good,VS2,524,G
45316,Very Good,VS2,524,G
45321,Very Good,SI1,524,E
45322,Very Good,VS2,524,F
45323,Very Good,VS2,524,F
45328,Premium,SI1,524,E
45330,Very Good,VS2,1662,E
45333,Premium,VS2,1662,E
45336,Premium,VS2,1662,E
45343,Very Good,VS2,1664,D
45344,Very Good,VS2,1664,D
45347,Very Good,VS2,1664,G
45348,Very Good,SI1,1664,E
45352,Premium,SI1,1664,E
45353,Premium,VS2,1664,E
45358,Premium,VS2,1664,E
45360,Very Good,VS2,1665,E
45363,Very Good,SI1,1665,G
45374,Premium,SI1,1666,J
45375,Very Good,VS2,1666,I
45376,Very Good,SI1,1666,J
45378,Very Good,SI1,1666,J
45383,Premium,SI1,1666,H
45384,Very Good,VS2,1667,F
45390,Premium,VS2,1667,F
45391,Premium,SI1,1667,D
45392,Very Good,SI1,1667,D
45393,Premium,VS2,1667,F
45395,Premium,VS2,1668,E
45403,Very Good,VS2,1668,D
45415,Premium,VS2,1668,G
45420,Premium,SI1,1668,E
45421,Premium,SI1,1668,E
45426,Very Good,VS2,1669,E
45430,Very Good,SI1,1670,F
45433,Very Good,VS2,1670,E
45437,Very Good,VS2,1671,E
45438,Premium,VS2,1672,E
45451,Very Good,VS2,1675,G
45452,Very Good,VS2,1675,J
45463,Very Good,VS2,1676,F
45467,Premium,VS2,1676,E
45469,Premium,VS2,1676,E
45470,Premium,VS2,1676,E
45473,Premium,VS2,1676,E
45474,Premium,VS2,1676,E
45477,Premium,SI1,1676,F
45480,Very Good,VS2,1678,D
45489,Very Good,VS2,1678,E
45491,Very Good,SI1,1679,F
45497,Very Good,VS2,1680,F
45506,Very Good,VS2,1682,D
45508,Very Good,VS2,1682,D
45513,Premium,SI1,1682,E
45521,Premium,VS2,1683,D
45529,Premium,VS2,1684,E
45539,Premium,VS2,1687,F
45540,Premium,VS2,1687,F
45544,Premium,SI1,1687,D
45545,Premium,SI1,1687,D
45546,Premium,SI1,1687,D
45547,Premium,SI1,1687,D
45551,Premium,SI1,1687,D
45552,Premium,SI1,1687,D
45553,Premium,SI1,1687,D
45556,Premium,VS2,1687,E
45558,Very Good,VS2,1688,D
45559,Very Good,SI1,1688,F
45568,Premium,VS2,1689,E
45569,Very Good,VS2,1689,E
45570,Very Good,VS2,1689,E
45588,Very Good,VS2,1689,E
45590,Very Good,VS2,1689,E
45603,Premium,SI1,1690,J
45606,Premium,VS2,1691,F
45616,Very Good,SI1,1692,D
45617,Very Good,SI1,1692,D
45621,Premium,SI1,1692,D
45623,Very Good,VS2,1692,F
45628,Very Good,VS2,1693,F
45654,Premium,VS2,525,E
45657,Very Good,SI1,526,E
45660,Premium,SI1,1693,F
45673,Very Good,VS2,1694,E
45674,Premium,VS2,1694,E
45675,Premium,VS2,1694,E
45696,Very Good,SI1,1698,H
45711,Premium,VS2,1698,G
45712,Premium,VS2,1698,G
45720,Premium,VS2,1698,F
45722,Premium,SI1,1698,D
45723,Premium,SI1,1698,D
45724,Premium,SI1,1698,E
45727,Premium,SI1,1698,D
45728,Premium,SI1,1698,E
45729,Premium,VS2,1698,F
45735,Premium,VS2,1699,E
45736,Premium,VS2,1699,E
45738,Very Good,SI1,1700,D
45743,Very Good,VS2,1701,D
45751,Very Good,VS2,1703,D
45754,Premium,VS2,1704,E
45760,Very Good,VS2,1706,I
45761,Very Good,VS2,1706,F
45769,Very Good,VS2,1707,E
45775,Premium,SI1,1708,E
45784,Premium,SI1,1708,E
45785,Premium,VS2,1708,E
45786,Premium,SI1,1708,H
45789,Premium,VS2,1709,E
45795,Premium,VS2,1709,E
45796,Premium,VS2,1709,E
45797,Very Good,VS2,1709,H
45813,Premium,VS2,1712,F
45814,Very Good,VS2,1712,E
45826,Premium,SI1,1712,G
45827,Very Good,VS2,1712,D
45840,Very Good,SI1,1715,F
45854,Premium,SI1,1715,D
45869,Very Good,VS2,1716,D
45870,Premium,VS2,1716,D
45871,Premium,VS2,1716,D
45873,Premium,VS2,1716,D
45878,Premium,VS2,1717,G
45883,Very Good,VS2,1719,E
45886,Premium,VS2,1719,H
45889,Very Good,SI1,1720,D
45891,Premium,VS2,1720,F
45893,Premium,VS2,1720,F
45894,Premium,VS2,1720,F
45898,Premium,SI1,1720,D
45904,Premium,SI1,1720,D
45909,Premium,SI1,1720,D
45910,Premium,VS2,1721,E
45919,Very Good,VS2,1721,E
45926,Premium,VS2,1721,E
45930,Very Good,SI1,1721,E
45934,Very Good,VS2,1722,D
45943,Very Good,VS2,1723,F
45946,Premium,SI1,1723,D
45950,Very Good,SI1,1723,D
45951,Premium,SI1,1723,D
45953,Premium,SI1,1723,D
45959,Premium,SI1,1723,D
45967,Very Good,SI1,526,J
45968,Very Good,SI1,526,D
45969,Very Good,SI1,526,E
45973,Premium,SI1,526,E
45974,Very Good,VS2,526,G
45979,Premium,SI1,526,E
45986,Premium,VS2,526,G
45996,Very Good,SI1,1724,D
46000,Very Good,VS2,1725,E
46001,Very Good,SI1,1725,F
46005,Very Good,SI1,1726,E
46008,Very Good,VS2,1726,E
46015,Premium,VS2,1727,E
46016,Premium,VS2,1727,E
46031,Premium,VS2,1728,G
46032,Premium,VS2,1728,G
46033,Premium,VS2,1728,G
46034,Premium,VS2,1728,G
46035,Premium,SI1,1728,E
46039,Premium,SI1,1728,E
46041,Premium,SI1,1728,D
46050,Very Good,VS2,1732,E
46055,Premium,VS2,1733,E
46059,Very Good,VS2,1734,H
46061,Premium,VS2,1734,D
46062,Very Good,SI1,1735,J
46063,Premium,SI1,1735,J
46064,Premium,VS2,1735,E
46071,Premium,SI1,1736,F
46072,Premium,SI1,1736,F
46074,Premium,VS2,1736,F
46083,Premium,SI1,1738,E
46110,Very Good,SI1,1743,D
46121,Premium,VS2,1743,E
46124,Very Good,VS2,1744,E
46133,Very Good,VS2,1745,F
46142,Very Good,SI1,1746,D
46143,Premium,VS2,1746,E
46146,Premium,VS2,1746,F
46161,Premium,VS2,1746,E
46162,Premium,VS2,1746,E
46166,Premium,VS2,1746,E
46167,Premium,VS2,1746,E
46168,Premium,VS2,1746,E
46169,Premium,VS2,1746,E
46170,Premium,VS2,1746,E
46171,Premium,VS2,1746,E
46174,Premium,VS2,1746,E
46175,Premium,VS2,1746,E
46179,Premium,VS2,1746,E
46183,Very Good,VS2,1748,D
46185,Very Good,SI1,1748,E
46186,Premium,SI1,1748,F
46191,Very Good,VS2,1749,D
46192,Premium,VS2,1749,D
46200,Premium,SI1,1749,G
46203,Very Good,VS2,1750,D
46205,Very Good,SI1,1750,D
46220,Very Good,VS2,1752,D
46221,Premium,VS2,1752,D
46222,Premium,VS2,1752,D
46223,Premium,VS2,1752,D
46227,Very Good,VS2,1752,D
46229,Premium,VS2,1752,D
46230,Very Good,VS2,1752,D
46231,Very Good,VS2,1752,D
46232,Premium,VS2,1752,D
46239,Premium,VS2,1753,F
46240,Premium,VS2,1753,F
46241,Premium,VS2,1753,F
46244,Premium,SI1,1753,D
46246,Premium,SI1,1753,D
46248,Premium,SI1,1753,D
46250,Premium,SI1,1753,D
46251,Very Good,VS2,1754,F
46255,Very Good,SI1,1754,D
46266,Premium,VS2,1754,E
46272,Premium,VS2,1754,F
46278,Very Good,VS2,1755,D
46279,Very Good,VS2,1755,E
46280,Very Good,VS2,1755,E
46284,Premium,SI1,1755,E
46292,Very Good,VS2,526,G
46295,Very Good,SI1,526,E
46298,Very Good,SI1,526,E
46299,Very Good,VS2,526,G
46301,Very Good,VS2,526,G
46306,Premium,SI1,526,E
46309,Premium,SI1,526,E
46310,Very Good,VS2,526,G
46318,Very Good,SI1,526,E
46323,Very Good,SI1,1757,H
46327,Very Good,VS2,1758,D
46333,Premium,VS2,1758,D
46341,Very Good,VS2,1758,D
46342,Very Good,VS2,1758,D
46343,Very Good,VS2,1758,D
46355,Very Good,SI1,1760,J
46356,Premium,VS2,1760,F
46363,Premium,VS2,1760,F
46365,Premium,VS2,1760,E
46366,Very Good,VS2,1760,E
46369,Premium,VS2,1760,F
46370,Premium,VS2,1760,F
46381,Very Good,SI1,1763,I
46384,Premium,VS2,1763,E
46385,Very Good,VS2,1764,F
46403,Premium,SI1,1766,F
46426,Premium,VS2,1769,F
46427,Very Good,VS2,1770,E
46429,Premium,SI1,1770,D
46436,Premium,SI1,1771,E
46437,Very Good,SI1,1771,D
46440,Very Good,VS2,1772,F
46444,Very Good,VS2,1773,G
46445,Very Good,VS2,1773,E
46450,Premium,SI1,1774,I
46451,Very Good,VS2,1774,F
46452,Premium,VS2,1774,D
46463,Premium,VS2,1775,D
46465,Premium,VS2,1775,J
46477,Very Good,SI1,1777,D
46478,Very Good,SI1,1777,D
46479,Very Good,VS2,1777,F
46480,Very Good,VS2,1777,F
46483,Very Good,SI1,1777,D
46484,Premium,SI1,1777,F
46502,Premium,VS2,1778,E
46505,Premium,VS2,1778,F
46534,Premium,VS2,1781,E
46535,Premium,VS2,1781,E
46541,Premium,VS2,1781,E
46542,Premium,VS2,1781,E
46543,Premium,VS2,1781,E
46546,Premium,VS2,1781,E
46551,Very Good,VS2,1781,E
46553,Premium,VS2,1781,E
46554,Premium,VS2,1781,E
46558,Very Good,VS2,1781,F
46564,Premium,VS2,1783,D
46570,Very Good,VS2,1784,F
46576,Very Good,VS2,1785,E
46577,Very Good,SI1,1785,E
46578,Very Good,SI1,1785,D
46579,Premium,SI1,1785,J
46582,Premium,VS2,1786,E
46585,Very Good,VS2,1786,E
46587,Very Good,VS2,1786,E
46591,Premium,VS2,1786,F
46592,Premium,VS2,1786,F
46597,Premium,VS2,1786,F
46602,Premium,SI1,1786,D
46603,Premium,SI1,1786,D
46605,Premium,SI1,1786,D
46606,Premium,SI1,1786,D
46609,Very Good,VS2,1786,D
46613,Very Good,VS2,1787,D
46614,Very Good,VS2,1787,D
46621,Very Good,VS2,526,G
46626,Premium,SI1,526,E
46629,Very Good,SI1,526,E
46631,Very Good,SI1,526,E
46633,Very Good,SI1,526,E
46634,Very Good,SI1,526,E
46641,Very Good,SI1,526,E
46642,Premium,SI1,526,E
46643,Very Good,SI1,526,J
46644,Premium,SI1,526,E
46645,Very Good,SI1,526,E
46646,Very Good,VS2,526,G
46647,Very Good,SI1,526,E
46648,Very Good,VS2,526,G
46650,Premium,VS2,1787,D
46670,Very Good,VS2,1789,E
46673,Premium,VS2,1789,G
46674,Premium,SI1,1789,E
46705,Premium,VS2,1792,J
46718,Very Good,VS2,1793,D
46719,Very Good,VS2,1793,D
46720,Very Good,VS2,1793,D
46724,Premium,SI1,1794,E
46731,Very Good,VS2,1796,D
46740,Very Good,VS2,1799,D
46745,Premium,SI1,1799,D
46746,Premium,SI1,1799,I
46756,Premium,VS2,1800,G
46770,Premium,SI1,1802,F
46780,Very Good,VS2,1805,F
46806,Very Good,VS2,1807,E
46808,Very Good,SI1,1807,J
46810,Premium,VS2,1807,D
46811,Premium,VS2,1807,D
46812,Premium,VS2,1807,D
46815,Premium,VS2,1808,D
46817,Premium,VS2,1808,D
46833,Premium,SI1,1809,F
46844,Premium,SI1,1811,E
46850,Premium,SI1,1812,E
46851,Premium,SI1,1812,E
46852,Premium,VS2,1812,D
46855,Very Good,VS2,1813,F
46870,Premium,VS2,1813,E
46874,Premium,VS2,1813,E
46879,Premium,VS2,1813,E
46883,Premium,VS2,1814,I
46886,Premium,VS2,1814,F
46888,Premium,VS2,1814,J
46895,Premium,SI1,1814,D
46900,Premium,SI1,1814,D
46901,Premium,SI1,1814,D
46903,Premium,SI1,1814,D
46904,Premium,SI1,1814,D
46905,Premium,SI1,1814,D
46909,Very Good,VS2,1814,J
46912,Very Good,SI1,1814,F
46937,Premium,VS2,1815,E
46938,Premium,VS2,1815,E
46940,Premium,VS2,1815,E
46942,Premium,VS2,1815,E
46946,Premium,VS2,1815,E
46949,Very Good,VS2,1815,G
46953,Premium,SI1,526,E
46954,Premium,VS2,526,G
46957,Very Good,VS2,527,I
46960,Premium,SI1,527,J
46971,Premium,SI1,529,E
46981,Premium,SI1,1815,D
46985,Very Good,SI1,1816,D
46991,Premium,SI1,1816,F
46993,Very Good,SI1,1817,J
46994,Very Good,VS2,1817,D
47005,Premium,VS2,1818,D
47012,Premium,VS2,1819,E
47013,Very Good,VS2,1819,E
47015,Very Good,VS2,1819,E
47021,Premium,VS2,1819,E
47022,Very Good,VS2,1819,E
47025,Very Good,VS2,1819,E
47032,Premium,VS2,1819,F
47038,Premium,SI1,1819,D
47039,Premium,SI1,1819,D
47040,Premium,SI1,1819,D
47044,Premium,VS2,1819,D
47045,Very Good,VS2,1819,D
47053,Very Good,VS2,1821,J
47074,Premium,VS2,1822,D
47075,Very Good,VS2,1822,D
47082,Premium,SI1,1822,H
47084,Premium,VS2,1823,G
47095,Premium,VS2,1825,D
47096,Very Good,VS2,1825,D
47098,Very Good,VS2,1826,E
47107,Premium,SI1,1827,J
47111,Premium,SI1,1827,J
47114,Very Good,SI1,1828,G
47115,Very Good,SI1,1828,D
47116,Very Good,SI1,1828,J
47120,Premium,VS2,1828,D
47121,Very Good,VS2,1828,D
47122,Very Good,VS2,1828,D
47126,Premium,SI1,1828,E
47128,Very Good,SI1,1829,E
47133,Very Good,SI1,1830,H
47135,Premium,SI1,1830,E
47138,Very Good,VS2,1831,E
47152,Very Good,VS2,1832,F
47171,Premium,SI1,1835,D
47172,Very Good,SI1,1836,J
47180,Very Good,SI1,1836,E
47192,Premium,SI1,1838,F
47195,Very Good,VS2,1838,E
47221,Premium,SI1,1838,J
47233,Very Good,VS2,1840,I
47234,Very Good,VS2,1841,H
47236,Very Good,SI1,1841,J
47237,Very Good,SI1,1841,D
47241,Premium,VS2,1841,G
47242,Premium,VS2,1841,G
47243,Premium,VS2,1841,G
47251,Premium,VS2,1842,D
47252,Premium,VS2,1842,D
47259,Premium,VS2,1843,J
47260,Very Good,VS2,1843,J
47275,Premium,SI1,1844,J
47280,Very Good,SI1,394,I
47283,Very Good,SI1,394,I
47297,Very Good,SI1,394,I
47298,Very Good,SI1,394,I
47299,Very Good,SI1,394,I
47306,Very Good,VS2,397,G
47342,Premium,VS2,1845,D
47343,Premium,VS2,1845,D
47344,Premium,VS2,1845,D
47345,Premium,VS2,1845,D
47348,Premium,VS2,1845,D
47350,Premium,VS2,1845,D
47352,Premium,VS2,1845,D
47353,Premium,VS2,1845,D
47355,Premium,VS2,1845,D
47360,Premium,VS2,1846,J
47367,Premium,SI1,1846,E
47368,Very Good,VS2,1847,D
47374,Premium,VS2,1847,F
47377,Premium,SI1,1847,D
47385,Premium,VS2,1847,E
47393,Premium,SI1,1847,D
47397,Premium,SI1,1848,G
47403,Premium,SI1,1848,E
47411,Premium,VS2,1851,E
47417,Premium,VS2,1851,E
47421,Very Good,VS2,1851,E
47426,Very Good,VS2,1852,E
47432,Premium,VS2,1853,F
47435,Premium,SI1,1853,J
47441,Very Good,SI1,1856,I
47445,Very Good,VS2,1857,E
47446,Premium,VS2,1857,D
47454,Very Good,VS2,1857,E
47458,Premium,VS2,1857,D
47468,Premium,SI1,1858,I
47471,Very Good,SI1,1859,J
47476,Very Good,VS2,1861,G
47477,Very Good,SI1,1861,J
47482,Premium,VS2,1862,E
47484,Premium,VS2,1863,H
47490,Premium,VS2,1864,E
47505,Premium,SI1,1865,D
47509,Very Good,SI1,1866,J
47513,Very Good,VS2,1867,H
47514,Very Good,VS2,1867,D
47517,Very Good,VS2,1867,I
47518,Very Good,VS2,1867,I
47526,Premium,VS2,1868,D
47528,Very Good,VS2,1869,J
47529,Premium,VS2,1869,F
47537,Premium,VS2,1871,G
47550,Very Good,VS2,1873,G
47590,Premium,SI1,1877,D
47591,Very Good,VS2,1877,D
47594,Premium,VS2,1877,D
47606,Premium,SI1,1879,J
47607,Premium,SI1,1879,D
47622,Premium,VS2,1881,E
47623,Premium,VS2,1881,E
47624,Premium,VS2,1881,E
47633,Premium,VS2,1882,D
47636,Premium,VS2,1882,D
47675,Premium,VS2,1882,D
47686,Premium,VS2,1882,E
47687,Premium,VS2,1882,E
47697,Very Good,SI1,1883,I
47699,Premium,VS2,1883,E
47700,Premium,SI1,1883,H
47701,Very Good,VS2,1884,E
47713,Very Good,VS2,1885,D
47714,Very Good,SI1,1885,D
47717,Very Good,SI1,1886,J
47726,Premium,SI1,1889,H
47727,Very Good,VS2,1889,F
47732,Very Good,SI1,1890,I
47733,Very Good,SI1,1890,I
47747,Very Good,VS2,1892,D
47749,Very Good,VS2,1892,D
47751,Very Good,VS2,1892,D
47752,Premium,VS2,1892,D
47754,Premium,VS2,1892,D
47767,Premium,VS2,1894,D
47776,Very Good,VS2,1896,J
47777,Very Good,SI1,1896,D
47778,Premium,SI1,1896,D
47779,Premium,SI1,1896,D
47790,Very Good,SI1,1898,I
47791,Very Good,VS2,1899,E
47805,Premium,SI1,1901,F
47808,Very Good,VS2,1902,J
47824,Premium,VS2,1904,D
47825,Premium,SI1,1904,J
47828,Premium,SI1,1905,J
47829,Premium,VS2,1905,F
47830,Very Good,VS2,1906,E
47831,Very Good,SI1,1906,D
47837,Very Good,VS2,1907,J
47848,Premium,VS2,1908,E
47851,Premium,SI1,1909,J
47856,Premium,SI1,1909,D
47860,Very Good,SI1,1910,D
47861,Premium,VS2,1910,D
47862,Premium,SI1,1910,E
47887,Premium,SI1,1912,D
47890,Very Good,SI1,1913,J
47891,Premium,VS2,1913,D
47893,Premium,VS2,1913,D
47907,Premium,SI1,1914,G
47908,Very Good,VS2,1914,F
47909,Premium,SI1,1914,I
47910,Premium,SI1,1915,G
47920,Premium,SI1,1915,H
47921,Premium,VS2,1915,E
47931,Premium,VS2,1915,E
47932,Premium,VS2,1915,E
47933,Premium,VS2,1915,E
47935,Premium,VS2,1915,E
47938,Premium,VS2,1915,E
47939,Premium,VS2,1915,E
47946,Very Good,SI1,1917,J
47947,Premium,SI1,1917,J
47951,Premium,VS2,1917,J
47954,Very Good,SI1,1918,F
47955,Very Good,SI1,1918,I
47956,Very Good,SI1,1918,E
47958,Premium,VS2,1918,D
47963,Premium,VS2,1919,D
47965,Premium,VS2,1919,D
47988,Very Good,SI1,533,F
47989,Very Good,SI1,533,F
47992,Very Good,SI1,533,F
47995,Premium,SI1,533,F
47999,Premium,SI1,533,D
48015,Premium,VS2,1920,E
48018,Premium,SI1,1921,E
48019,Premium,SI1,1922,I
48020,Very Good,VS2,1922,J
48029,Premium,VS2,1923,I
48039,Premium,SI1,1924,J
48044,Very Good,SI1,1926,E
48046,Very Good,SI1,1926,I
48047,Premium,VS2,1926,E
48057,Premium,VS2,1928,E
48058,Premium,VS2,1928,D
48067,Premium,VS2,1928,D
48075,Very Good,VS2,1930,J
48081,Premium,VS2,1931,F
48082,Premium,SI1,1931,J
48083,Very Good,SI1,1932,J
48114,Premium,VS2,1935,F
48127,Very Good,SI1,1939,D
